acctid,state,zip,rollout,cobal,collscr,cs,accessscr,lnacscr,bureauscr,eaglemod,numcalls,numrpcs,totalpay,county,PctUnempl,MedIncome,IncomePctStateAvg,PctPoverty,Pct_ltHS,Pct_HS,Pct_SomeCollege,Pct_BachPlus,Pct_AnyDebtCollections,MedianDebtCollections,Pct_AutoLoan,Pct_AutoLoanCollections,Pct_CCLoanCollections,Pct_EduLoan,MedianEduLoan,Pct_EduLoanCollections,MedianMedDebt,Pct_MedDebtCollections,Pct_NoHealthIns,percentPay
612,KS,66007,Discover,1486,08012219,8,0.6117,-0.49,133,8,74,1,70,20209,3.5,54943,85.7,16.9,18.83442072,32.28838071,29.60938304,19.26781552,41.15918,1436,25.0315,4.51228,4.91873,13.27173,19568,13.29114,771,24.40151,18.58812,4.710632571
613,WA,98055,Bank_Of_Am,382,04013094,4,0.9384,-0.06,109,45,375,2,743,53033,2.9,110351,131.1,9.3,6.331713642,14.84370095,24.79811878,54.02646663,12.93026,1740,23.20067,1.91134,1.67551,12.62852,21706,5.1976,529,4.58894,5.24257,194.5026178
614,CA,90037,Wells,1108,06012644,6,0.6797,-0.39,116,66,184,9,603,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,54.42238267
615,NJ,08109,Chase,4148,02013720,2,0.9905,-0.01,104,95,549,1,800,34007,4,77675,87.1,12,10.8164315,29.12240217,26.41662612,33.64454021,27.95495,1522,30.8747,3.42349,4.24147,20.35257,22905,8.81203,563.5,12.42578,6.27202,19.28640309
616,TX,77532,Discover,8171,10011156,10,0.3582,-1.03,112,12,97,4,2106,48201,4.2,63539,94.9,16.4,18.13170496,22.75718363,26.58484296,32.52626845,37.36998,2041,27.98331,7.34685,4.57956,14.67667,18894,9.26155,867,13.47865,21.81881,25.77407906
617,SC,29150,Associates,5846,01926772,1,0.6953,-0.36,128,29,55,3,1138,45085,3.8,48286,81.2,20,11.92828078,31.74021194,33.9530403,22.37846698,43.96149,2130,29.34656,7.87837,4.73301,17.64877,18660,10.08264,977,23.07468,8.552,19.46630174
618,MS,39440,Discover,2164,01926022,1,0.8344,-0.18,134,47,45,3,154,28067,4.1,44670,91.4,18.8,13.95264857,31.92949195,33.64028257,20.47757691,36.06803,1222,31.86593,8.07018,6.91892,12.65633,16158,11.85771,425,12.8064,15.17111,7.116451017
619,GA,31728,Discover,6341,05012925,5,0.0080,-4.82,123,91,46,1,720,13321,3.1,48943,73.6,20.6,15.07979812,43.76619834,30.31646433,10.83753922,41.68013,1701.5,30.85622,4.33071,5.84192,15.67044,19837,11.34021,919.5,24.55574,15.71871,11.35467592
620,NV,89149,Wells,1153,10011831,10,0.3983,-0.92,98,16,150,3,162,32003,6,63735,96.3,15.1,13.62216164,27.97505673,32.5981162,25.80466544,33.49727,2110.5,28.91963,4.83124,4.45914,13.34919,16263,9.73684,734,15.70691,12.66683,14.05030356
621,AK,99833,Chase_Rev,9030,06012632,6,0.5881,-0.53,122,53,129,1,294,02195,5.8,71878,91.6,8,8.510638298,31.04806935,32.03309693,28.40819543,8.60215,1830.5,16.12903,1.789461667,1.36986,13.97849,21377.83333,7.384175,490.8333333,2.15054,10.75685,3.255813953
622,TX,78681,Discover,3525,06922295,6,0.7197,-0.33,135,59,166,1,2350,48491,2.9,96653,144.3,6,5.993944591,18.6822276,30.52113449,44.80269332,25.05077,1691,37.42012,2.87042,2.30084,17.58558,20994.5,6.90141,550.5,13.95948,11.08966,66.66666667
623,UT,84108,Chase,3349,04013107,4,0.3823,-0.96,140,87,187,7,509,49035,2.3,80676,101.5,8.8,8.199408369,22.28285542,32.39187465,37.12586157,21.29085,1793,32.67879,2.81384,2.54541,12.88664,16826.5,7.30051,923,13.43635,9.936,15.19856674
624,PA,19103,Bank_Of_Am,1811,03013363,3,0.9250,-0.08,137,21,43,3,200,42101,5.4,52882,76.7,22.3,13.44967286,31.36673985,22.66209784,32.52148945,35.02126,1631,23.31593,6.16572,6.70219,23.36,22803,11.19706,408,7.32685,7.22665,11.04362231
625,LA,70805,Discover,2394,04013116,4,0.9310,-0.07,145,17,86,4,150,22033,3.5,51746,99.3,19.2,9.561163733,25.77623117,27.1519357,37.5106694,39.24414,1672.5,28.86621,8.21745,5.37361,19.07785,20584,9.94453,540,18.23129,7.55791,6.26566416
626,TX,77904,Discover,5518,10011248,10,0.9149,-0.09,129,36,89,4,300,48469,4.2,57142,85.3,16.2,16.36339265,30.6088938,33.67346939,19.35424416,41.07266,2853,30.0346,8.51064,4.68338,10.44983,15034.5,8.27815,1472,22.59516,16.3477,5.436752447
627,TX,77088,Wells,2675,02014390,2,0.2699,-1.31,93,21,110,1,25,48201,4.2,63539,94.9,16.4,18.13170496,22.75718363,26.58484296,32.52626845,37.36998,2041,27.98331,7.34685,4.57956,14.67667,18894,9.26155,867,13.47865,21.81881,0.934579439
628,AL,36925,Chase,6116,05012874,5,0.4349,-0.83,117,51,87,6,126,01119,3.5,29490,54.6,35.1,12.72680145,33.54069466,34.26645931,19.46604458,44.3804,1839,36.02305,9.93789,7.45342,17.86744,17353.5,11.29032,561,15.85014,10.95203,2.060170046
629,CA,95610,Wells,667,03013522,3,0.1096,-2.21,125,37,47,1,480,06067,3.9,79611,93.8,13,11.93478218,22.01223115,34.05600934,31.99697733,22.09095,2018,27.60174,3.33184,3.08424,13.21636,18245,8.82954,753,8.55482,4.89563,71.96401799
630,OH,45424,Bank_Of_Am,6600,02013904,2,0.5605,-0.58,120,88,6,5,2590,39109,3.6,65537,105.2,8.2,6.816667111,37.77825171,31.09887766,24.30620351,27.11617,1519,31.6404,3.30379,4,16.34559,19621,7.67857,786,17.01693,5.22658,39.24242424
631,OH,43402,Bank_Of_Am,3528,01019189,1,0.5639,-0.57,120,21,8,4,430,39173,3.5,64702,103.9,10.9,5.040033097,29.28378477,29.41520041,36.26098172,21.79552,1638,36.08851,2.43598,2.39845,19.68464,23694.5,8.13954,735,11.19023,4.13001,12.18820862
632,CA,92025,Wells,5868,02925559,2,0.6319,-0.46,116,11,148,6,890,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465,15.1670075
633,CA,90803,Discover,1959,04013083,4,0.8611,-0.15,104,50,191,1,300,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,15.31393568
634,PA,19067,Chase,1264,04013146,4,0.4632,-0.77,100,94,114,3,216,42017,3.8,99755,144.7,6.5,5.51385825,27.73620074,23.83190418,42.91803683,17.13512,1553,33.44783,1.5517,2.20994,18.30584,23423,4.59831,544,7.97252,3.20816,17.08860759
635,NY,10472,Discover,1568,03013309,3,0.4359,-0.83,136,35,178,4,328,36005,7.8,43143,58.1,26.4,25.8710362,27.85533524,25.3350941,20.93853447,30.75821,1916,14.16069,7.05584,7.05134,15.53628,18348,10.82875,440,6.1109,7.58297,20.91836735
636,PA,19135,Chase_Rev,2226,03013513,3,0.9173,-0.09,103,67,63,1,858,42101,5.4,52882,76.7,22.3,13.44967286,31.36673985,22.66209784,32.52148945,35.02126,1631,23.31593,6.16572,6.70219,23.36,22803,11.19706,408,7.32685,7.22665,38.54447439
637,CA,94086,Wells,2814,06012606,6,0.5126,-0.67,106,68,25,4,350,06085,2.6,141161,166.4,6.9,10.81273363,13.69970623,21.09559113,54.391969,10.99841,1745,20.25755,2.2752,1.57985,7.38474,18404,5.53283,585.5,3.57075,3.66807,12.43781095
638,CA,95334,Bank_Of_Am,2440,01019347,1,0.7164,-0.33,83,76,77,8,30,06047,7.7,54703,64.5,21.9,29.64686542,26.51984456,29.77620104,14.05708898,28.81443,1666,30.78608,3.97992,4.35407,10.46392,13370.5,8.86699,537,11.80412,9.07476,1.229508197
639,CA,92128,Wells,1370,04013083,4,0.4675,-0.76,129,74,84,2,1480,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465,108.0291971
640,CA,94117,Bank_Of_Am,1994,06012625,6,0.2358,-1.44,141,12,69,2,1313,06075,2.5,119776,141.2,11.4,11.219663,11.37337094,17.89020986,59.5167562,11.11815,1572,13.95136,2.44989,1.55919,9.94967,21333,6.36717,580,3.44913,3.10433,65.84754263
641,NY,10924,Bank_Of_Am,2189,03013405,3,0.3504,-1.05,133,83,72,1,2960,36071,3.2,88494,119.2,12.2,10.0838488,28.56593029,29.91026019,31.43996073,22.71773,1584,34.5679,2.63327,3.15473,18.19098,20006.5,6.18652,637,8.91072,4.13663,135.2215624
642,TN,37764,Chase_Rev,3652,05012801,5,0.4456,-0.81,124,72,182,1,1270,47093,2.9,64817,108.6,12.1,7.86500652,25.06018658,28.31433694,38.76046996,28.78348,2141,30.52514,3.71975,2.66596,15.39781,21652,6.89803,1169,18.20821,7.89621,34.7754655
643,NY,10027,Associates,3107,04013091,4,0.3867,-0.95,109,47,49,7,1100,36061,4.6,84371,113.7,17.4,11.61625074,12.23599963,13.59652685,62.55122279,15.05477,1425.5,7.1079,4.35128,2.7533,12.7494,26324,6.13048,352,2.92024,4.71362,35.40392662
644,NY,12401,Associates,1776,03013567,3,0.0701,-2.66,116,99,58,3,100,36111,3.2,77427,104.3,11.3,8.581555501,28.2519914,28.68736371,34.47908939,22.15109,1410,34.0589,2.6616,2.85016,15.87708,20964.5,5.41475,471,10.06036,5.4937,5.630630631
645,MD,20772,Bank_Of_Am,1273,02013922,2,0.3958,-0.93,136,55,138,2,50,24033,3.5,89689,99.5,11.5,12.77031258,25.42442424,26.88405475,34.92120843,33.1945,1843.5,30.37816,6.11452,5.30234,20.68624,26762,9.1403,602.5,12.59421,10.61074,3.927729772
646,KY,42104,Discover,1657,05012825,5,0.9621,-0.04,111,80,78,4,635,21213,3.4,58531,105.4,13.6,10.52225565,44.53444419,31.14248245,13.80081771,34.61539,2312,26.58863,4.62963,8.73786,15.21739,13276,9.89011,1179,22.07358,7.001,38.32226916
647,FL,34769,Discover,3145,04013117,4,0.1930,-1.65,145,41,22,4,828,12097,3.4,60495,95.9,13.3,13.38991996,29.51195025,32.78770491,24.31042488,35.31933,2102.5,34.24108,3.61342,4.79193,15.56539,17286.5,8.65897,964,18.57202,11.74585,26.32750397
648,CA,91043,Chase_Rev,1755,04013033,4,0.3452,-1.06,138,5,117,3,1200,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,68.37606838
649,MS,38671,Chase,4330,10011818,10,0.2793,-1.28,135,81,82,1,227,28033,3.2,72890,149.1,10.8,8.902930784,29.22469341,35.78216587,26.09020994,32.11869,1709,36.05761,6.07866,5.14286,21.44716,19770.5,8.17152,577,17.85528,8.81165,5.242494226
650,TX,77541,Discover,1703,09011910,9,0.8942,-0.11,124,9,23,1,106,48039,4.5,82165,122.7,9,11.19059594,24.21511616,33.30783907,31.28644883,33.50388,2150,36.17294,4.97694,3.7159,15.03368,20389,6.74986,850,14.8205,13.20156,6.224310041
651,WV,26554,Chase,2687,08000000,8,0.2706,-1.31,139,68,100,9,109,54061,3.4,56706,110.9,18.3,6.708851224,24.75329567,22.14990584,46.38794727,30.41311,1256.5,35.71937,3.30948,2.71801,20.83333,26071,8.20513,511,21.04701,4.72676,4.056568664
652,CA,95945,Wells,1947,04013155,4,0.0216,-3.84,81,25,47,5,50,06057,3.4,77220,91,11.8,4.870195979,19.0417409,37.41282769,38.67523543,14.6736,1486.5,24.49451,1.62107,1.73069,8.05893,18864,7.8853,896,7.19237,6.81885,2.568053416
653,NJ,08609,Associates,4669,05012787,5,0.4794,-0.74,139,23,74,14,500,34021,3.2,86499,96.9,10.4,10.44109372,25.33667892,20.62278856,43.5994388,27.47244,1137,24.96178,3.75282,3.1742,14.48459,21295.5,7.44444,651,17.5344,5.37213,10.70893125
654,CA,93614,Bank_Of_Am,840,03013354,3,0.8107,-0.21,124,62,79,11,192,06039,6.1,60241,71,20.4,28.1912897,23.26093352,32.17006685,16.37770992,25.60301,1599,30.40496,3.49526,3.49623,10.66608,12733,10.16598,542,8.6081,8.67954,22.85714286
655,CA,91706,Bank_Of_Am,1571,04013265,4,0.4237,-0.86,120,95,62,3,350,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,22.27880331
656,MO,64503,Discover,5934,01015841,1,0.3080,-1.18,125,51,45,2,392,29021,2.4,51811,83.8,18.6,10.47633819,38.20701065,29.18174611,22.13490504,32.53553,1676,25.35527,7.51445,4.83516,13.83695,17065,8.64865,966,13.64996,12.37405,6.605999326
657,GA,30096,Discover,2177,03013333,3,0.5920,-0.52,140,43,22,2,2613,13135,2.7,75021,112.8,10.8,12.12225558,22.32312615,27.05244844,38.50216984,26.8795,1912,28.61522,4.76576,4.12179,18.75538,23265,7.34484,685,11.12718,15.82814,120.0275609
658,CA,95062,Discover,8285,10011674,10,0.0296,-3.52,108,15,220,1,341,06087,4.8,90370,106.5,10.6,11.72431036,15.90521432,30.4792066,41.89126872,15.10641,1306.5,22.89335,2.52525,2.06414,9.84131,18320.5,5.5,362.5,6.10161,7.26508,4.115872058
659,NY,12205,Chase_Rev,4481,06012759,6,0.9707,-0.03,106,32,33,3,300,36001,3,74512,100.4,11.9,7.184548747,21.23742574,27.25839665,44.31962887,21.3463,1823.5,33.81591,2.53553,3.39593,20.66998,22976.5,5.1636,524.5,7.54518,3.1532,6.694934166
660,SC,29073,Discover,2063,07012539,7,0.3760,-0.98,129,23,21,5,1535,45063,2.7,65016,109.4,11.1,9.607678227,27.20823233,31.65289665,31.5311928,33.83553,2462,31.0316,4.92676,4.16956,17.62921,21426,9.08012,1082,20.23436,9.13852,74.40620456
661,KY,40502,Bank_Of_Am,4048,01016070,1,0.4772,-0.74,132,29,28,7,4510,21067,3.1,61269,110.3,14.6,7.63656873,18.86844759,27.88205547,45.6129282,27.6309,1188,26.10843,4.12979,3.65426,19.25728,24362.5,8.54701,392,11.02767,7.25478,111.4130435
662,NC,27513,Chase,2057,02014530,2,0.0306,-3.49,99,13,40,1,40,37183,3.1,91558,147.7,9.4,6.338787435,14.5418769,24.39591103,54.72342463,23.16866,1499.5,30.25379,3.40381,3.02448,18.69772,23419.5,6.51451,660,13.71524,8.23599,1.944579485
663,AZ,85710,Wells,4182,09012081,9,0.3043,-1.19,139,44,39,3,2000,04019,3.8,60604,87.9,14.7,10.64911739,21.39905161,33.57729576,34.37453524,25.07988,1877,29.41502,3.63652,3.49253,14.11147,17466,9.05726,597.5,9.53054,8.82514,47.82400765
664,CA,91910,Wells,2897,01019350,1,0.9399,-0.06,141,59,46,1,425,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465,14.67034864
665,PA,15201,Bank_Of_Am,637,04013046,4,0.0570,-2.86,127,86,4,2,175,42003,4.2,68874,99.9,11.3,4.914186636,25.95803056,25.83745672,43.29032608,20.72826,1670,34.34123,2.64914,3.39375,20.93155,24945,6.56504,274,6.59547,3.74227,27.47252747
666,GA,30233,Discover,1550,04013185,4,0.1771,-1.73,127,16,67,5,424,13171,3.3,55933,84.1,14.1,10.31589339,36.32773939,35.16781836,18.18854886,38.93653,1661,29.6741,5.39419,7.1875,14.06518,23155.5,10.97561,933,23.49914,11.43186,27.35483871
667,TN,38112,Associates,811,03013665,3,0.3555,-1.03,134,11,37,7,419,47157,4.5,54931,92,18,10.72462202,27.56382554,28.40637502,33.30517742,38.97949,1982,28.10853,9.12342,6.29795,20.40308,22769.5,12.07679,766.5,15.24712,12.04647,51.66461159
668,TX,77449,Discover,6751,10010156,10,0.3762,-0.98,142,63,109,2,1757,48201,4.2,63539,94.9,16.4,18.13170496,22.75718363,26.58484296,32.52626845,37.36998,2041,27.98331,7.34685,4.57956,14.67667,18894,9.26155,867,13.47865,21.81881,26.02577396
669,CA,91706,Discover,8835,07012367,7,0.8710,-0.14,120,38,148,3,191,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,2.161856254
670,LA,70591,Discover,2842,05012977,5,0.8732,-0.14,98,79,31,1,1035,22053,3.5,48709,93.5,17.2,17.06106162,43.19784707,23.22754269,16.51354863,38.61038,1854,34.38874,3.74016,4.37262,11.4336,15875,10,821,25.94547,7.85824,36.41801548
671,CA,94587,Wells,3626,01016357,1,0.9621,-0.04,103,75,49,2,986,06001,3.3,108971,128.5,9.4,10.99556649,16.65392093,22.70746308,49.6430495,14.8565,1866,20.97298,2.93913,2.00185,10.51324,21097,6.57943,750,5.58146,4.22155,27.19249862
672,CO,80498,Discover,2760,05012928,5,0.6867,-0.38,126,4,59,2,450,08037,2.6,94928,115.4,7.1,8.294571694,15.61360722,25.17285596,50.91896513,14.51917,1276,27.27844,1.77165,0.89047,10.18228,14657,4.93827,617,9.17662,10.12106,16.30434783
673,OR,97007,Wells,1796,02013790,2,0.0683,-2.68,84,82,26,3,75,41067,3.5,91899,128.6,8.6,7.005919336,17.29844974,30.13682718,45.55880374,13.27255,1668,26.79078,1.87456,1.88871,16.82682,20984.5,6.26217,613,4.19852,4.89096,4.175946548
674,NC,28383,Discover,1616,01016280,1,0.4695,-0.76,146,94,158,3,322,37155,5.5,38613,62.3,27.9,22.08999531,33.31467111,30.4359148,14.15941878,52.05882,1488,31.49733,8.31758,7.11887,12.54011,18848,13.21962,790,33.28877,14.17881,19.92574257
675,WA,98011,Bank_Of_Am,477,08012341,8,0.8927,-0.11,137,90,71,2,38,53033,2.9,110351,131.1,9.3,6.331713642,14.84370095,24.79811878,54.02646663,12.93026,1740,23.20067,1.91134,1.67551,12.62852,21706,5.1976,529,4.58894,5.24257,7.966457023
676,CA,90404,Wells,1280,04923084,4,0.0981,-2.32,121,49,16,2,530,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,41.40625
677,CA,94112,Chase_Rev,1851,06012740,6,0.9999,0,130,56,68,3,100,06075,2.5,119776,141.2,11.4,11.219663,11.37337094,17.89020986,59.5167562,11.11815,1572,13.95136,2.44989,1.55919,9.94967,21333,6.36717,580,3.44913,3.10433,5.402485143
678,UT,84790,Wells,1622,05012954,5,0.9235,-0.08,95,16,175,7,281,49053,2.5,63639,80.1,9.4,6.307141681,21.86527779,41.32573033,30.5018502,19.06694,2493.5,34.07708,2.46327,2.17007,10.97025,15907,6.62558,1161,12.238,13.33679,17.324291
679,CA,92546,Wells,2214,01014840,1,0.6805,-0.38,117,78,65,26,5,06065,4.2,78690,92.8,11.6,17.00949518,26.92678907,32.53036944,23.5333463,26.08633,2126,33.7148,3.36421,3.62591,13.678,18560,8.81511,842,8.82245,8.20894,0.225835592
680,CA,95624,Wells,1381,06012572,6,0.2610,-1.34,132,73,46,5,100,06067,3.9,79611,93.8,13,11.93478218,22.01223115,34.05600934,31.99697733,22.09095,2018,27.60174,3.33184,3.08424,13.21636,18245,8.82954,753,8.55482,4.89563,7.241129616
681,TX,77095,Discover,5093,10011439,10,0.3637,-1.01,139,95,29,3,4200,48201,4.2,63539,94.9,16.4,18.13170496,22.75718363,26.58484296,32.52626845,37.36998,2041,27.98331,7.34685,4.57956,14.67667,18894,9.26155,867,13.47865,21.81881,82.46612998
682,MD,20747,Discover,3595,02013990,2,0.4772,-0.74,125,1,68,2,275,24033,3.5,89689,99.5,11.5,12.77031258,25.42442424,26.88405475,34.92120843,33.1945,1843.5,30.37816,6.11452,5.30234,20.68624,26762,9.1403,602.5,12.59421,10.61074,7.649513213
683,AR,72209,Associates,931,04013089,4,0.6884,-0.37,121,20,26,1,125,05119,3.5,53597,101.9,17.6,8.522869929,25.67531643,29.45804841,36.34376523,35.41185,1849,31.71996,7.32345,5.45253,20.92337,23562,9.87043,345,11.53018,9.42182,13.4264232
684,PA,16127,Discover,2003,01017176,1,0.8511,-0.16,129,4,67,1,625,42085,5,54112,78.5,12.9,9.872010735,41.77058146,25.22186072,23.13554709,24.09988,1473,36.49826,3.78682,4.48842,18.49594,22056,9.41915,422,9.14634,5.40153,31.20319521
685,MI,48879,Discover,1942,02014432,2,0.7920,-0.23,138,51,8,2,512,26037,3.9,77617,122.3,7.8,4.736890272,25.59714469,37.08611696,32.57984808,17.17917,1267,34.80935,1.99402,1.53937,17.42517,20543,5.17647,506,9.8401,2.39282,26.36457261
686,MI,48235,Associates,1822,03013488,3,0.6216,-0.48,95,1,40,1,608,26163,4.6,52644,83,19.6,12.39187201,29.58740311,32.20387724,25.81684764,35.61004,1599,31.31911,8.27449,5.86071,18.60829,20393.5,12.38495,397,12.75178,5.74061,33.36992316
687,NJ,08817,Bank_Of_Am,2903,01014994,1,0.1141,-2.17,143,64,28,4,940,34023,3.3,98992,110.9,8,10.07716834,24.04452007,21.0350054,44.84330619,20.21881,988.5,26.12173,2.10477,2.6524,14.53746,21053,5.26316,402,12.16937,6.4953,32.38029625
688,MO,65560,Bank_Of_Am,982,08921400,8,0.6037,-0.5,85,22,64,2,650,29215,3,41483,67.1,22,14.86218801,40.18903164,30.12620975,14.8225706,27.83934,2185,31.85596,4.40678,2.21607,13.4349,20049,13.40206,843,13.2964,18.61969,66.19144603
689,FL,32808,Wells,2613,03013623,3,0.6031,-0.51,117,69,5,4,325,12095,2.9,64579,102.4,14.9,10.53289676,24.29069726,29.47387397,35.702532,32.63552,2153,30.77815,4.04955,4.66703,16.45132,21167,9.21334,1012,17.03317,12.89718,12.43781095
690,FL,33445,Discover,1650,03013311,3,0.3380,-1.08,125,28,46,1,1326,12099,2.9,70024,111.1,11.6,10.93339908,23.39463509,27.69158448,37.98038135,25.37796,2009,32.18119,2.9064,3.20002,12.21213,19986.5,8.46697,859,12.95629,12.92879,80.36363636
691,IN,46107,Discover,12314,03013466,3,0.8732,-0.14,123,37,157,1,125,18097,3.2,58737,93.6,15.1,13.10866706,27.53266783,26.57218583,32.78647927,36.31,1708,29.88737,5.80068,5.15176,19.96514,22417.5,11.03089,705,20.86685,8.67957,1.015104759
692,NC,27924,Chase,1692,08000000,8,0.4464,-0.81,120,61,104,16,540,37015,4.9,41280,66.6,20.7,19.83751846,36.85376662,28.34564254,14.96307238,47.79772,1565,34.09462,8.39695,5.40541,14.35563,21471.5,18.18182,576,34.74714,11.64783,31.91489362
693,VA,24527,Chase_Rev,4877,07012538,7,0.1006,-2.3,122,65,20,1,128,51143,3.1,52006,64.3,13.1,15.94556255,37.73605816,32.07509531,14.24328398,28.27196,1476,26.91218,3.55987,3.76648,12.91785,19275.5,6.57895,577,17.73371,7.64621,2.624564281
694,KY,40456,Discover,6994,07012401,7,0.3442,-1.07,141,71,135,6,20,21151,3.6,54498,98.1,16.6,10.33590367,27.12756593,29.14862153,33.38790888,33.20257,1251,31.91869,4.67626,4.68249,19.79315,20346,10.27027,451,17.01141,4.93266,0.285959394
695,NC,28304,Discover,2591,01018113,1,0.5041,-0.69,90,6,117,6,135,37093,4.9,54948,88.6,15.5,12.26975639,28.4610814,39.43850267,19.83065954,36.27717,1829.5,42.52717,6.35538,5.17837,19.70109,21125,7.93103,501,13.31522,11.86451,5.210343497
696,CA,90305,Wells,1550,03013401,3,0.8268,-0.19,141,97,77,5,65,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,4.193548387
697,CA,90262,Wells,6794,06012608,6,0.7273,-0.32,129,73,62,12,3020,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,44.45098616
698,IL,61354,Bank_Of_Am,2389,01018230,1,0.0408,-3.2,120,92,81,1,3146,17011,4.4,61431,85.1,12.1,9.405314213,35.51244201,34.65626318,20.4259806,24.57627,2087,33.80414,4.4186,2.63975,11.3936,19858,6.61157,1365,14.21846,5.47879,131.6868983
699,CO,80223,Chase,2998,04013052,4,0.3040,-1.19,121,4,44,6,1750,08031,3.1,81262,98.8,11.7,9.96761362,15.98408885,21.52322969,52.52506784,25.10369,1449.5,26.99512,2.94544,3.06422,19.92161,24601,7.20659,562,13.5363,10.08914,58.37224817
700,WV,26003,Associates,756,02013729,2,0.2376,-1.44,143,21,296,1,100,54051,5,51385,100.5,16.4,7.333537895,43.6154824,29.68044536,19.37053434,36.76815,1135,39.69555,4.03226,5.40541,14.40281,19674,7.31707,410,24.47307,7.08192,13.22751323
701,KS,66609,Discover,5375,02014156,2,0.0782,-2.55,134,48,11,1,54,20177,2.7,56625,88.3,14.6,6.799720751,30.3609708,30.56055193,32.27875652,28.66716,1760,30.04467,2.33569,3.60301,16.71631,20374,9.46548,756,18.6895,9.41475,1.004651163
702,CT,06484,Discover,7217,09012135,9,0.0141,-4.26,137,76,37,2,3620,09001,4.1,100703,120.4,9.1,9.805912404,20.83388044,20.14681768,49.21338948,19.57291,1542,28.8866,2.0926,2.50519,15.31485,23377.5,5.37589,683,9.2558,6.96043,50.15934599
703,LA,70805,Discover,1272,04013023,4,0.6665,-0.41,142,37,84,5,160,22033,3.5,51746,99.3,19.2,9.561163733,25.77623117,27.1519357,37.5106694,39.24414,1672.5,28.86621,8.21745,5.37361,19.07785,20584,9.94453,540,18.23129,7.55791,12.57861635
704,IL,60425,Discover,2043,01014788,1,0.4003,-0.92,135,52,69,2,500,17031,5,72063,99.8,13.8,12.02660655,22.42699294,24.79774466,40.74865585,27.42029,1448,23.33793,4.92323,3.65191,16.81452,22564,7.54465,587,13.28281,8.93505,24.47381302
705,PA,19462,Discover,867,02013772,2,0.3642,-1.01,121,78,577,1,396,42091,3.5,102648,148.9,7,5.342988975,22.76387748,21.14558919,50.74754436,15.44777,1581,32.54124,1.79223,2.19963,19.43587,24337,4.99903,464,5.96144,3.899,45.67474048
706,NC,27713,Wells,4862,01017335,1,0.4669,-0.76,111,77,130,6,108,37037,3.1,82764,133.5,12.2,10.52574447,19.63129138,24.85798024,44.9849839,24.11106,1056,27.76425,1.81564,2.24313,12.07988,20778.5,4.83871,564,16.60984,8.45873,2.221308104
707,MA,02124,Discover,2069,03013516,3,0.3720,-0.99,114,6,27,6,1065,25025,3.6,77163,86.1,18.5,12.98803008,20.8316,18.03735309,48.14301682,19.64854,1412,19.56171,3.06265,3.44432,19.50796,23800.5,5.91352,401,3.80401,3.11434,51.4741421
708,KS,66801,Discover,3026,01016200,1,0.7276,-0.32,110,40,92,2,3875,20017,2.2,57415,89.5,10.9,6.504961411,31.97353914,32.19404631,29.32745314,25,1676.942308,26.66667,3.218766087,2.94894092,10,16776.93243,8.317524865,872.9615385,15,9.64,128.0568407
709,IA,50220,Associates,4155,05012929,5,0.1472,-1.92,116,29,100,1,2000,19049,2,94467,143.9,5.3,4.113583064,18.50320086,26.95062433,50.43259175,14.87805,1871,40.43902,1.88053,2.0202,21.31707,18565,6.40732,467,6.82927,4.52953,48.13477738
