ID,YEAR,AGE,SEX,DEGREE,REGION,PersIncomeAdj,MARITAL,EDUC,CLASS_,BORN,PRESTG10,SEI10,FINRELA,SATFIN,UNEMP,JOBLOSE,JobFind
45396,2006,57,2,1,5,7041.537853,1,12,2,1,31,39.7,3,2,1,3,2
45407,2006,51,2,3,7,69961.89286,3,17,2,1,61,80.9,3,2,2,4,2
45412,2006,44,2,1,7,21138.68725,3,12,2,1,35,32,2,3,2,4,3
45419,2006,26,1,1,7,33229.55349,5,12,3,1,35,26.8,3,2,1,4,2
45428,2006,28,1,1,7,50821.67005,5,12,3,1,35,25,3,2,1,2,1
45431,2006,65,1,1,7,17574.91538,1,13,3,1,35,32,2,3,1,4,2
45434,2006,55,1,3,7,105552.6993,1,16,2,1,43,55.1,3,1,2,4,3
45435,2006,23,2,1,7,17574.91538,1,12,1,1,53,41.1,1,3,2,3,1
45453,2006,40,1,1,5,28876.09105,3,13,2,1,34,33.9,3,2,2,4,3
45473,2006,22,1,1,5,678.6647631,5,13,2,1,52,57,2,1,2,1,3
45483,2006,62,1,2,5,37138.91273,1,15,3,1,62,53,3,2,1,4,1
45495,2006,22,1,0,3,13445.83055,5,12,2,2,31,23,3,3,2,2,2
45502,2006,47,1,1,7,33229.55349,1,12,2,1,43,36.2,3,2,1,4,1
45515,2006,49,1,1,3,35458.4139,3,14,2,1,32,26.9,3,2,1,4,1
45516,2006,43,2,4,7,11739.02391,1,18,2,1,72,92.2,3,2,2,4,1
45534,2006,52,1,1,7,86005.90316,1,12,2,1,35,42.2,3,2,2,3,2
45537,2006,36,2,1,7,5468.411697,4,12,2,1,25,12.6,2,1,2,4,3
45538,2006,42,2,2,7,25776.75105,1,13,2,1,45,38.3,3,1,2,4,1
45539,2006,32,1,0,5,8575.570417,1,9,2,2,27,14,3,2,2,4,2
45543,2006,39,2,1,5,25776.75105,1,11,2,1,27,14,2,3,1,4,1
45544,2006,22,2,1,5,8575.570417,5,9,2,2,28,23.2,3,2,2,3,3
45547,2006,41,2,0,5,17574.91538,4,9,2,2,31,39.7,3,2,2,4,3
45554,2006,27,1,1,3,40943.64391,5,14,3,1,32,26.9,3,3,1,4,1
45555,2006,27,1,1,5,5468.411697,5,13,2,1,40,28.3,3,2,1,3,2
45556,2006,47,2,2,5,7041.537853,1,15,3,1,38,27,4,1,2,4,3
45564,2006,22,2,1,5,14083.07571,5,14,2,1,22,14.8,2,3,1,2,3
45581,2006,26,2,1,7,10140.87785,5,12,2,1,46,52,2,1,2,4,2
45587,2006,23,2,2,7,25776.75105,5,14,2,1,53,73.9,2,2,2,4,2
45588,2006,56,1,1,7,86005.90316,1,12,3,1,35,32,3,1,2,4,1
45590,2006,43,1,1,7,58640.38852,1,12,2,1,48,35.2,3,2,1,3,2
45596,2006,50,2,4,7,69961.89286,5,18,2,1,61,80.9,2,2,2,3,2
45599,2006,54,2,3,7,58640.38852,3,17,2,1,61,80.9,1,2,2,4,2
45601,2006,40,2,1,7,42884.10706,3,12,2,1,40,41.8,3,2,2,4,3
45603,2006,29,2,3,7,50821.67005,3,16,3,1,56,53.8,3,2,2,4,2
45609,2006,50,1,1,7,58640.38852,1,14,2,1,46,52,2,2,1,2,2
45618,2006,19,1,1,6,17574.91538,5,12,3,1,37,18.6,3,1,2,4,1
45619,2006,42,2,2,3,82114.22167,3,15,3,2,53,69.3,3,2,2,3,2
45625,2006,25,1,1,6,50821.67005,1,14,2,1,35,20.9,4,1,2,3,3
45628,2006,34,1,1,6,17574.91538,3,10,1,1,45,31.2,1,3,1,3,2
45637,2006,54,1,4,6,58640.38852,1,17,3,1,60,76.3,3,1,2,4,2
45638,2006,38,1,3,3,149298.5848,1,17,3,1,60,87.9,4,1,2,4,2
45644,2006,47,2,1,6,21138.68725,1,13,2,1,55,37.2,3,2,2,4,2
45650,2006,68,2,1,3,31725.94928,1,10,3,1,49,56.9,3,3,1,3,2
45653,2006,31,1,3,6,86005.90316,5,16,3,1,61,83.4,4,2,2,4,1
45654,2006,43,2,0,7,7041.537853,1,4,2,2,25,12.6,2,2,1,3,1
45659,2006,46,1,1,7,129008.8547,3,13,3,1,45,44.5,3,1,2,4,3
45661,2006,63,1,0,7,58640.38852,3,3,2,2,43,36.2,3,2,2,3,2
45668,2006,55,1,0,7,69961.89286,1,0,2,2,35,32,3,1,2,3,3
45671,2006,46,1,0,7,69961.89286,4,10,3,1,27,14,3,1,2,4,3
45681,2006,24,2,2,7,86005.90316,5,15,3,1,64,84.2,4,1,2,4,1
45688,2006,55,2,3,5,58640.38852,1,16,2,1,64,84.2,3,1,2,4,1
45694,2006,40,1,4,5,37138.91273,5,19,2,1,72,77.4,3,2,2,4,1
45695,2006,58,1,1,5,105552.6993,1,12,3,1,40,42.2,3,1,2,4,3
45720,2006,60,1,3,8,109205.0444,5,17,3,1,60,87.9,4,2,2,4,3
45722,2006,44,2,4,8,3208.201528,1,19,2,1,46,60.1,1,2,1,4,3
45724,2006,45,1,3,3,471795.472,1,16,3,1,60,76.3,4,2,2,4,2
45742,2006,38,1,2,8,72382.7213,1,15,3,1,59,65.1,4,1,2,4,3
45743,2006,52,2,1,8,52580.20658,1,12,2,1,64,71.8,3,2,2,4,2
45750,2006,54,2,2,8,3208.201528,1,15,1,1,25,12.6,1,3,1,3,1
45754,2006,50,2,0,8,18183.04436,3,11,2,1,32,26.9,1,2,1,4,1
45757,2006,54,1,0,8,52580.20658,1,11,2,1,40,49.4,2,2,2,3,3
45782,2006,45,2,1,9,26668.68078,1,12,2,1,31,19.6,3,2,1,4,1
45802,2006,22,2,1,9,21870.13023,5,12,2,1,46,52,2,3,1,3,2
45803,2006,32,1,3,9,133472.8321,1,16,3,1,44,28.7,4,2,2,4,1
45811,2006,40,2,4,3,179158.3018,1,20,3,1,64,71.8,4,2,2,4,2
45814,2006,34,1,1,9,44367.98724,5,14,2,2,53,59.1,3,2,2,4,1
45816,2006,27,2,2,3,31725.94928,1,14,3,2,36,37.8,3,2,1,3,1
45828,2006,42,1,1,5,42884.10706,1,12,3,1,35,32,3,1,2,3,2
45829,2006,71,1,3,7,86005.90316,2,16,3,1,38,61.5,4,1,2,4,1
45837,2006,45,1,1,4,66796.18686,3,12,2,1,39,41,2,3,1,3,2
45839,2006,53,2,1,7,42884.10706,1,13,3,1,47,38.8,4,3,2,4,3
45841,2006,68,1,3,5,69961.89286,5,17,3,2,45,62,3,2,2,4,2
45845,2006,43,2,4,9,511254.336,5,20,3,2,64,91.9,4,1,1,4,2
45851,2006,35,2,4,1,101561.2907,1,18,3,1,50,63.3,4,1,2,4,3
45854,2006,45,1,1,2,67316.32807,1,15,2,1,45,31.2,3,2,2,4,1
45857,2006,32,2,1,3,40943.64391,5,12,2,2,34,34.7,2,2,2,4,2
45861,2006,24,1,1,3,40943.64391,1,12,2,1,33,13.6,2,3,2,4,1
45863,2006,55,1,1,4,66796.18686,1,12,2,1,28,18.8,4,2,1,4,3
45865,2006,29,2,3,4,27569.47668,3,17,2,1,61,80.9,2,3,1,4,3
45868,2006,49,2,1,6,42884.10706,3,14,2,1,47,38.8,3,3,2,2,3
45871,2006,42,2,1,7,5468.411697,1,12,2,2,31,19.6,4,1,2,4,1
45883,2006,61,2,0,9,702.1479894,1,1,1,2,35,21.8,2,2,2,4,1
45885,2006,46,1,3,9,194142.3012,3,16,4,1,39,67.7,4,1,2,3,3
45890,2006,18,2,1,3,8187.534393,5,12,3,1,47,38.8,4,1,2,4,2
45891,2006,46,1,1,3,100776.5448,1,12,3,1,35,26.8,4,2,2,4,3
45895,2006,77,2,1,3,6722.915276,1,14,3,1,49,56.9,3,2,2,4,1
45898,2006,34,1,1,3,2960.590938,5,13,2,1,38,59.1,4,2,1,2,2
45901,2006,27,1,3,3,48522.04008,5,16,3,1,61,80.9,3,1,2,4,1
45903,2006,45,1,1,3,48522.04008,1,14,2,1,61,74.8,2,3,2,4,3
45909,2006,26,1,3,3,9682.013227,5,19,2,2,37,32.6,3,1,2,4,3
45920,2006,53,2,1,9,52580.20658,3,15,2,2,33,13.6,2,2,2,4,3
45923,2006,38,2,3,9,14570.37971,1,16,3,1,38,43,3,2,2,3,3
45931,2006,32,1,0,9,52580.20658,1,8,2,2,28,25.2,3,2,1,2,2
45939,2006,27,2,1,9,34379.36584,1,13,2,1,35,25,3,2,2,4,3
45948,2006,54,2,3,9,194142.3012,5,16,3,2,64,84.2,4,1,2,4,2
45956,2006,32,1,3,9,34379.36584,1,20,1,2,45,62,2,2,1,3,2
45959,2006,36,1,1,9,109205.0444,5,12,2,1,48,64.5,3,2,2,3,3
45961,2006,36,2,3,2,124130.4664,5,18,3,1,17,45.3,4,2,2,4,3
45969,2006,60,1,2,9,109205.0444,1,14,3,1,48,64.5,4,2,2,4,2
45977,2006,60,1,4,9,14570.37971,1,17,3,1,39,67.7,4,3,1,4,3
45982,2006,42,1,3,9,88981.88806,1,16,3,2,73,84,3,2,1,3,2
45984,2006,33,2,1,9,44367.98724,4,14,2,1,47,38.8,1,2,2,3,3
45992,2006,42,1,1,9,72382.7213,1,14,3,1,45,58.4,3,2,2,4,3
45997,2006,35,2,3,2,48899.88069,1,16,2,2,46,59.8,3,3,2,4,2
46000,2006,47,1,1,9,52580.20658,1,12,3,1,35,32,3,3,1,3,2
46002,2006,47,1,1,9,133472.8321,1,12,3,2,45,38.8,4,2,2,4,2
46003,2006,52,1,1,2,27784.1599,5,13,3,2,53,80.2,2,3,1,1,3
46007,2006,50,1,3,9,194142.3012,1,17,3,1,60,76.3,4,1,2,4,3
46010,2006,60,1,1,9,88981.88806,4,13,2,1,39,67.7,4,1,2,4,1
46015,2006,39,2,3,9,29875.26445,5,16,3,1,45,38.3,2,2,1,2,2
46026,2006,50,1,3,2,150461.1714,1,16,2,1,41,54.6,4,2,2,2,3
46028,2006,40,2,4,2,82753.64425,3,18,2,1,54,62.9,3,3,2,1,3
46036,2006,59,2,1,2,16910.33105,1,12,2,2,36,24.6,3,2,2,4,1
46038,2006,60,2,0,2,56422.93926,1,12,2,1,33,13.6,3,1,2,4,3
46039,2006,41,1,1,2,101561.2907,1,14,2,1,35,31.6,4,2,2,3,3
46040,2006,49,1,1,2,67316.32807,1,12,2,1,38,43,3,1,1,3,1
46048,2006,33,2,3,2,67316.32807,5,17,2,1,61,80.9,3,3,2,4,1
46050,2006,66,2,4,2,101561.2907,3,20,3,1,71,88.7,3,1,1,3,3
46058,2006,42,2,1,2,11295.12013,2,14,2,1,31,19.6,1,1,1,3,2
46059,2006,35,2,1,2,48899.88069,1,13,3,1,53,62.4,3,3,1,3,3
46068,2006,60,2,1,2,82753.64425,1,12,3,1,54,73.2,3,2,2,3,2
46090,2006,39,2,2,2,56422.93926,4,14,2,2,54,62.9,3,1,2,4,2
46094,2006,52,1,3,5,494155.5172,5,18,4,1,53,59.1,5,1,1,4,1
46108,2006,25,2,0,5,21138.68725,5,11,3,1,25,23.8,2,2,2,4,2
46119,2006,49,2,0,5,28876.09105,1,3,1,2,27,14,2,3,1,2,3
46121,2006,26,2,2,5,129008.8547,1,14,2,2,47,38.8,3,2,2,2,3
46127,2006,39,2,3,5,42884.10706,1,18,2,2,47,38.8,3,3,1,3,2
46139,2006,36,2,1,3,16779.66795,3,13,1,1,31,19.6,2,2,1,1,3
46163,2006,27,2,0,3,55986.96932,1,2,3,1,38,43,3,1,2,3,2
46167,2006,46,2,1,3,16779.66795,3,13,1,1,35,31.6,2,3,2,2,1
46182,2006,50,2,3,7,86005.90316,5,16,3,1,38,43,3,3,1,4,3
46183,2006,30,1,2,7,69961.89286,1,16,2,1,42,59.9,3,2,2,4,3
46201,2006,61,2,1,7,50821.67005,3,13,2,1,47,57.8,3,2,2,3,2
46208,2006,23,2,1,7,42884.10706,5,15,2,1,55,37.2,3,2,2,4,1
46212,2006,33,1,1,7,50821.67005,3,12,3,1,33,46.2,2,3,2,3,2
46216,2006,40,2,1,7,42884.10706,3,12,2,1,25,12.6,3,2,2,3,2
46234,2006,47,2,1,7,105552.6993,1,13,2,1,32,35.8,3,2,2,4,1
46238,2006,53,2,1,7,69961.89286,3,14,2,1,45,38.3,2,3,2,4,1
46251,2006,33,2,1,5,58640.38852,4,12,2,1,45,50,3,3,1,4,1
46255,2006,44,1,0,2,41262.47164,1,10,2,2,33,13.6,3,1,2,3,2
46256,2006,43,2,3,5,86005.90316,3,16,3,1,31,55.3,3,2,2,3,3
46257,2006,33,2,3,5,129008.8547,3,16,3,1,64,84.2,4,1,2,4,1
46268,2006,42,1,1,5,86005.90316,1,12,2,1,45,46.6,3,1,2,4,3
46271,2006,38,2,0,5,28876.09105,5,6,2,2,42,26.5,2,2,1,3,3
46287,2006,42,1,4,5,494155.5172,1,18,3,2,65,80.7,5,1,1,4,2
46291,2006,30,2,4,5,105552.6993,1,18,2,2,60,87.9,3,2,1,3,1
46300,2006,41,2,3,5,69961.89286,3,16,2,1,54,62.9,4,2,2,4,2
46320,2008,48,2,3,3,4965.62983,1,16,3,1,32,35.8,4,2,2,3,3
46321,2008,38,1,1,4,33724.25177,1,12,2,1,33,44.9,3,3,2,2,2
46324,2008,38,1,0,4,33724.25177,5,11,2,1,28,18.8,2,3,2,4,3
46325,2008,59,1,3,4,78098.26727,1,18,2,1,62,50.4,3,2,2,4,3
46331,2008,49,1,1,4,23406.76068,1,10,2,1,25,23.8,2,3,1,4,3
46332,2008,57,1,4,4,141996.8496,1,19,3,1,69,91.1,5,1,2,4,3
46334,2008,62,1,4,4,198795.5894,1,17,4,1,59,75.5,5,2,2,4,3
46335,2008,37,2,4,4,117147.4009,1,17,3,2,63,81,4,2,2,4,2
46338,2008,52,1,1,4,38941.21603,5,12,2,1,25,23.3,2,2,2,3,3
46340,2008,44,2,1,4,95847.87346,3,13,2,1,38,52.4,4,3,2,4,3
46341,2008,54,1,3,4,78098.26727,1,16,2,1,45,38.3,3,3,2,3,3
46344,2008,34,2,3,3,38941.21603,5,17,2,1,38,25.7,2,2,2,4,2
46364,2008,57,2,1,3,33724.25177,1,12,3,1,32,32.7,4,1,2,2,3
46365,2008,29,1,1,3,78098.26727,5,12,2,1,25,23.8,3,2,1,4,3
46378,2008,45,1,1,6,65756.31696,5,12,2,1,25,23.8,3,3,2,3,3
46381,2008,35,1,1,6,65756.31696,1,13,3,1,53,73.9,2,3,2,4,1
46388,2008,38,1,1,6,24227.24919,1,12,3,1,36,31.1,3,3,2,3,2
46394,2008,41,2,2,2,95545.42899,1,18,2,1,61,74.8,3,2,2,3,3
46396,2008,40,1,3,5,65756.31696,5,16,3,1,60,65.3,3,3,1,4,2
46397,2008,65,2,1,5,31232.04594,1,12,3,1,40,33.4,4,2,1,4,2
46399,2008,57,2,1,5,24227.24919,3,12,2,1,31,37.6,1,3,1,2,3
46401,2008,37,1,1,5,34906.40428,1,12,2,1,28,25.2,3,2,2,4,2
46416,2008,62,1,4,2,63328.92582,1,17,3,1,66,62.6,2,1,1,4,2
46420,2008,59,2,2,5,65756.31696,1,14,2,1,47,65.3,3,1,2,4,3
46422,2008,61,2,1,5,65756.31696,3,12,2,1,50,57.4,3,2,2,4,3
46428,2008,25,1,3,2,7762.535297,5,18,4,1,51,28.7,4,1,1,4,2
46429,2008,43,1,1,5,19867.99045,5,12,2,1,26,28.5,2,3,1,4,3
46443,2008,60,2,1,5,55115.37519,5,12,2,1,39,29.3,2,3,2,3,3
46459,2008,35,2,1,5,65756.31696,1,15,2,1,53,69.3,3,3,2,4,2
46460,2008,65,1,4,5,34906.40428,1,18,3,1,39,67.7,4,1,2,4,3
46463,2008,37,2,3,5,31232.04594,3,16,4,1,53,73.9,2,1,1,3,3
46464,2008,50,2,3,5,80835.88361,3,16,2,1,73,85.8,3,2,2,3,2
46467,2008,47,1,1,7,27140.28049,4,12,3,1,44,28.7,3,2,1,3,2
46472,2008,56,1,1,2,116777.7465,1,13,2,1,38,43,4,2,2,4,3
46479,2008,38,1,4,5,80835.88361,5,20,3,1,50,68.6,4,2,1,4,1
46490,2008,35,1,1,5,65756.31696,2,12,2,1,35,32,1,3,1,4,1
46496,2008,35,1,1,5,5139.692454,1,12,2,1,46,52,3,3,2,2,3
46508,2008,36,2,1,5,40306.24131,1,12,2,1,40,45.1,3,3,1,3,1
46510,2008,29,1,1,5,65756.31696,5,12,2,1,35,32,3,2,2,3,1
46511,2008,27,2,1,5,24227.24919,5,14,2,1,48,24.2,3,3,1,3,2
46521,2008,50,1,3,5,121253.8254,1,16,3,2,72,77.4,4,2,2,3,3
46552,2008,46,1,4,6,146974.3338,1,20,3,1,66,62.6,4,2,2,3,2
46559,2008,46,2,3,7,99207.67534,5,16,3,2,69,91.1,3,3,2,4,1
46561,2008,34,2,3,2,116777.7465,5,16,3,1,51,78.3,4,3,1,2,3
46563,2008,35,1,1,7,16518.44538,1,12,2,2,45,50,3,1,1,2,1
46565,2008,37,2,4,7,24227.24919,1,18,2,1,61,80.9,2,3,1,3,3
46566,2008,35,2,0,7,16518.44538,1,9,2,2,35,23.7,3,2,1,4,3
46568,2008,30,1,0,7,47766.65849,3,8,2,1,53,69.3,3,2,2,4,3
46570,2008,50,2,0,7,40306.24131,1,11,3,1,45,46.6,3,1,2,4,3
46576,2008,28,1,3,7,55115.37519,5,16,3,1,61,80.9,3,2,1,4,2
46578,2008,30,1,1,7,24227.24919,1,11,2,1,35,23.7,3,2,1,3,2
46583,2008,58,1,1,9,20494.73481,4,12,2,2,33,13.6,3,1,2,4,1
46586,2008,23,2,1,5,40306.24131,5,12,2,1,55,37.2,2,3,2,4,1
46594,2008,24,1,0,9,36007.54193,5,11,2,1,44,28.7,2,2,1,2,3
46600,2008,52,2,1,5,19867.99045,2,14,3,1,45,58.4,3,2,2,2,2
46605,2008,20,1,0,9,27996.43239,5,11,3,2,24,20.7,3,2,2,4,1
46609,2008,28,1,1,5,2914.50104,5,12,2,1,36,20.5,2,3,1,3,2
46610,2008,37,1,1,5,80835.88361,1,12,2,1,35,24,3,1,1,4,3
46618,2008,54,1,1,5,19867.99045,1,14,2,1,36,31.1,3,2,1,4,3
46626,2008,48,1,2,8,36007.54193,3,14,2,1,35,24,3,2,1,3,2
46627,2008,41,1,1,9,125078.8299,1,12,2,2,45,46.6,3,2,2,4,3
46628,2008,39,1,1,8,56854.01357,5,12,2,1,32,28.7,3,2,2,4,1
46629,2008,35,1,1,8,67830.62846,3,14,2,1,40,38.3,3,2,1,3,1
46635,2008,41,2,3,8,49273.47843,1,18,3,1,60,76.3,4,1,2,4,1
46637,2008,56,1,0,8,56854.01357,1,10,3,1,36,21.5,3,1,2,4,2
46641,2008,65,2,1,8,56854.01357,1,14,2,1,42,59.9,3,1,2,4,2
46646,2008,32,1,2,8,102337.2244,5,14,3,1,65,85.2,4,3,2,3,3
46647,2008,26,2,3,8,13654.0599,1,16,2,1,62,71.4,2,2,1,3,2
46653,2008,29,1,2,8,32217.27436,5,14,2,1,25,23.3,3,1,2,4,2
46675,2008,22,2,0,9,13654.0599,5,11,3,2,21,13.6,2,3,1,4,1
46679,2008,59,2,4,9,83385.88657,2,18,3,1,61,80.9,3,2,2,4,1
46684,2008,57,2,2,9,102337.2244,1,14,3,1,39,67.7,4,2,2,3,3
46689,2008,57,1,2,9,102337.2244,1,14,3,1,50,68,4,2,2,3,3
46690,2008,23,1,3,9,56854.01357,5,16,3,1,65,85.2,3,1,2,4,1
46691,2008,31,2,2,9,27996.43239,1,14,2,1,36,24.6,3,3,2,3,1
46692,2008,38,1,1,9,67830.62846,1,12,2,1,49,46,4,1,1,4,3
46695,2008,27,1,1,9,20494.73481,5,14,2,1,31,39.7,1,2,1,3,3
46708,2008,61,2,1,9,56854.01357,1,12,2,1,46,52,2,3,2,4,2
46711,2008,53,1,2,9,11381.41546,5,15,3,1,38,27,1,3,1,3,1
46717,2008,37,2,1,9,67830.62846,1,13,2,1,50,32.6,3,2,2,4,2
46718,2008,49,2,1,9,36007.54193,3,11,2,1,31,39.7,3,2,1,4,2
46722,2008,61,1,1,9,67830.62846,1,10,2,1,42,31,3,2,2,3,1
46726,2008,48,2,1,9,5301.826279,5,12,3,1,24,20.7,3,2,2,4,3
46731,2008,43,1,1,8,479101.9499,3,14,3,1,39,67.7,1,1,1,4,3
46732,2008,58,2,1,8,24991.50826,1,12,2,1,33,13.6,2,1,2,4,1
46743,2008,40,1,3,8,151610.7029,5,16,3,1,73,86.5,4,2,2,4,3
46754,2008,42,2,3,8,24991.50826,1,16,3,1,38,27,3,2,1,4,1
46759,2008,30,1,3,8,102337.2244,5,18,3,1,58,73.5,4,1,2,4,2
46766,2008,45,1,0,9,5301.826279,5,6,2,2,27,14,1,3,1,1,3
46775,2008,44,1,1,9,49273.47843,1,13,2,1,49,45.4,3,2,1,4,1
46782,2008,22,2,2,9,27996.43239,5,14,3,1,35,21.8,3,1,1,3,1
46793,2008,46,1,3,9,657.9904504,4,16,2,1,28,25.2,2,3,1,2,3
46797,2008,31,1,0,9,102337.2244,5,8,2,1,44,28.7,3,3,2,1,3
46800,2008,36,2,1,9,13654.0599,5,12,1,1,43,35.5,1,3,1,1,3
46801,2008,49,1,1,9,41577.71915,1,12,2,1,45,62,2,3,2,4,1
46802,2008,42,1,3,9,67830.62846,5,16,3,1,61,80.9,3,1,2,4,1
46810,2008,31,2,1,9,3006.440238,5,16,2,1,61,80.9,2,3,1,4,3
46812,2008,29,1,1,9,67830.62846,1,15,2,1,59,65.1,2,2,1,4,3
46816,2008,30,2,3,9,125078.8299,1,16,3,2,57,73.1,3,1,1,3,2
46818,2008,56,2,1,2,4949.960965,2,15,4,1,44,69.5,4,1,2,4,1
46824,2008,53,2,4,2,53080.79388,3,18,2,1,61,71.7,3,3,2,1,3
46834,2008,30,2,3,2,26138.39839,5,17,3,1,45,62,3,2,1,4,3
46835,2008,57,2,2,2,63328.92582,1,15,3,1,47,38.8,4,3,2,4,2
46836,2008,56,1,3,2,447305.4803,1,16,3,1,61,80.9,4,1,2,4,3
46839,2008,21,2,0,2,19134.56458,5,11,3,1,31,19.6,3,2,1,4,2
46845,2008,54,2,3,1,33617.83612,3,18,3,1,52,67.8,2,2,2,3,2
46846,2008,52,2,1,1,38818.33844,1,13,2,1,31,37.6,3,3,2,4,3
46848,2008,52,2,1,1,33617.83612,1,12,2,1,50,32.6,3,2,1,4,1
46850,2008,28,1,1,1,46003.3547,5,12,2,1,31,48.8,3,2,2,4,1
46858,2008,28,1,3,1,77851.83102,1,16,3,1,36,30.8,3,2,2,4,1
46859,2008,49,2,3,1,63328.92582,3,16,3,1,59,75.5,3,2,2,4,2
46861,2008,28,1,1,9,41577.71915,5,13,1,2,35,32,2,3,1,3,1
46872,2008,22,2,0,9,8314.330945,5,12,2,2,33,14,1,3,1,2,3
46874,2008,56,1,3,2,116777.7465,1,16,3,1,72,77.4,4,1,2,3,3
46879,2008,60,1,1,4,53248.81859,1,13,3,1,26,22.5,2,2,2,1,3
46880,2008,59,2,4,4,46148.97611,1,20,3,1,71,88.7,5,1,2,4,1
46883,2008,47,2,1,9,17039.52689,3,13,2,2,48,20.1,1,3,2,4,1
46892,2008,26,1,3,4,53248.81859,3,16,2,1,54,62.9,4,2,2,4,2
46900,2008,39,1,2,4,63529.3905,1,14,3,1,38,27,3,2,2,3,3
46934,2008,49,2,2,4,53248.81859,2,14,2,1,31,55.3,3,2,2,4,1
46937,2008,30,2,2,4,38941.21603,1,14,2,1,43,43.1,3,1,2,3,1
46939,2008,44,2,1,4,19195.13413,1,12,2,1,54,62.9,2,2,2,4,3
46948,2008,54,1,0,4,33724.25177,1,10,2,1,32,25.7,3,1,1,4,3
46950,2008,43,1,0,4,6394.118136,1,10,1,1,45,31.2,2,3,1,4,3
46951,2008,46,1,0,4,46148.97611,1,11,2,1,44,36.4,2,3,2,3,3
46953,2008,61,2,1,4,2815.797527,1,12,2,1,39,67.7,2,2,2,3,3
46956,2008,53,1,1,3,19195.13413,1,12,2,1,27,14,2,3,2,3,2
46958,2008,48,2,2,3,33724.25177,3,14,1,1,47,57.8,2,3,2,2,3
46959,2008,43,2,1,3,33724.25177,3,12,2,1,45,38.3,2,2,1,4,3
46983,2008,49,2,0,9,41577.71915,1,9,3,2,32,13.2,3,3,1,4,1
46993,2008,61,1,1,4,63529.3905,1,12,2,1,31,39,2,3,1,2,3
46994,2008,50,1,0,9,32217.27436,1,3,2,2,24,20.7,2,2,1,4,3
47002,2008,41,1,1,3,63529.3905,3,12,2,1,40,45.1,3,2,2,4,3
47007,2008,55,2,1,3,26221.13824,1,12,2,1,34,34.7,2,3,2,4,3
47008,2008,26,2,1,3,46148.97611,1,12,2,1,35,25,3,2,2,1,1
47009,2008,34,2,2,3,78098.26727,1,15,3,1,64,84.2,4,2,2,3,1
47010,2008,54,2,1,3,53248.81859,1,12,2,1,38,39.2,2,1,2,4,3
47022,2008,31,1,0,3,30174.33053,1,11,2,1,29,20,2,3,1,3,1
47025,2008,52,1,1,3,63529.3905,1,12,2,1,40,45.1,3,2,2,4,2
47041,2008,29,1,3,3,46148.97611,1,16,2,1,48,54.3,3,2,1,4,3
47048,2008,31,1,1,5,55115.37519,5,15,3,1,31,37.6,3,2,2,4,2
47052,2008,47,2,1,5,47766.65849,3,12,2,1,38,43,2,3,2,4,3
47062,2008,51,1,1,5,55115.37519,1,12,2,1,66,75.2,3,3,2,4,1
47087,2008,49,2,1,5,47766.65849,3,12,2,1,31,37.6,2,3,2,4,3
47093,2008,48,2,1,6,27140.28049,5,14,2,1,31,39.7,3,1,2,4,3
47115,2008,44,1,2,5,176369.2006,3,15,3,1,38,43,3,2,2,4,2
47125,2008,41,1,4,5,176369.2006,1,20,3,1,73,70.1,3,1,2,4,2
47126,2008,50,1,1,5,146974.3338,1,12,3,1,60,87.9,3,2,2,2,2
47138,2008,50,1,4,9,83385.88657,5,18,3,1,74,84.5,4,3,2,3,2
47141,2008,41,2,3,7,34906.40428,1,17,3,1,64,84.2,3,1,2,3,2
47145,2008,22,1,1,7,34906.40428,1,13,2,1,46,52,2,2,2,4,3
47159,2008,52,1,1,5,47766.65849,1,12,3,1,44,25.1,3,1,2,3,3
47161,2008,34,2,1,5,47766.65849,1,12,2,1,52,60.3,3,3,2,4,3
47166,2008,65,1,1,5,65756.31696,1,12,2,1,38,43,4,3,2,1,3
47170,2008,28,1,1,5,47766.65849,5,11,2,1,35,26.8,3,3,1,3,3
47171,2008,46,2,4,9,36007.54193,5,19,3,1,31,37.6,2,3,1,3,3
47178,2008,57,2,4,7,65756.31696,5,18,3,1,55,77.2,3,1,2,3,3
47182,2008,26,1,1,9,657.9904504,5,13,2,1,27,19.7,3,2,2,3,2
47184,2008,58,2,1,7,13236.5085,3,12,2,1,48,24.2,2,1,1,3,3
47197,2008,61,1,1,7,27140.28049,1,14,3,1,41,38.9,4,2,1,4,3
47198,2008,44,1,0,7,11033.36324,1,11,2,1,36,37.6,2,3,1,1,2
47199,2008,54,2,0,7,16518.44538,2,9,1,1,30,20.5,1,3,2,1,1
47201,2008,52,2,1,7,47766.65849,1,16,2,1,51,41.1,1,2,2,4,2
47212,2008,35,1,1,5,47766.65849,5,13,2,1,31,23,3,2,1,4,1
47223,2008,53,2,2,5,80835.88361,2,14,2,1,64,84.2,3,1,1,3,1
47230,2008,41,2,2,5,6618.254252,4,13,2,1,32,24.1,3,2,1,1,3
47231,2008,59,1,0,5,6618.254252,1,8,2,1,46,39.9,1,3,2,2,3
47233,2008,81,2,0,5,2914.50104,2,12,3,1,74,84.5,2,3,2,4,3
47234,2008,39,2,1,5,40306.24131,1,13,2,1,39,67.7,2,2,1,4,3
47235,2008,62,1,1,5,24227.24919,2,12,2,1,53,59.1,3,2,2,4,3
47237,2008,51,2,1,5,34906.40428,1,13,2,1,32,35.8,3,2,2,3,3
