acctid,state,zip,rollout,cobal,collscr,cs,accessscr,lnacscr,bureauscr,eaglemod,numcalls,numrpcs,county,PctUnempl,MedIncome,IncomePctStateAvg,PctPoverty,Pct_ltHS,Pct_HS,Pct_SomeCollege,Pct_BachPlus,Pct_AnyDebtCollections,MedianDebtCollections,Pct_AutoLoan,Pct_AutoLoanCollections,Pct_CCLoanCollections,Pct_EduLoan,MedianEduLoan,Pct_EduLoanCollections,MedianMedDebt,Pct_MedDebtCollections,Pct_NoHealthIns
6102,CA,92020,Discover,2090,01016883,1,0.8634,-0.15,133,24,169,6,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465
6103,NC,28103,Discover,1380,01016476,1,0.4985,-0.7,112,39,69,3,37007,4.4,40773,65.8,21.2,17.52171468,41.02980691,29.69443229,11.75404612,55.68182,1910,30.11364,7.11744,8.25397,11.64773,17136.5,9.7561,1180,42.75568,10.88185
6104,NY,13210,Discover,811,04013228,4,0.8204,-0.2,129,53,4,1,36067,3.3,65548,88.3,14.2,8.683475112,25.43893898,29.37348012,36.50410578,25.29088,1555.5,38.69574,2.97991,3.6419,21.31262,20886,8.04184,449,14.19912,3.28125
6105,SC,29575,Discover,5718,01015136,1,0.6027,-0.51,145,43,31,1,45051,3.9,56342,94.8,12.6,8.905959589,32.84710174,33.74434394,24.50259474,29.04332,1838,30.03272,4.44766,3.54378,14.29573,21660,9.48229,646,14.75538,13.59244
6106,GA,30340,Discover,4210,08921613,8,0.1851,-1.69,134,72,19,6,13089,3.1,70756,106.4,14.5,9.27675981,20.4051007,24.22427526,46.09386423,35.38826,1970.5,24.94284,7.10978,6.15988,21.92819,28292,11.0446,782,15.79727,12.00145
6107,CA,93041,Wells,3430,02014357,2,0.6331,-0.46,130,50,38,10,06111,3.7,95819,113,8.9,14.3749402,19.76652139,31.82650904,34.03202937,17.93591,1516,28.44592,2.06117,2.20438,10.40429,18734,5.32586,531,6.99573,8.97123
6108,TX,75040,Discover,2676,04013061,4,0.1243,-2.09,119,97,167,1,48113,3.7,63549,94.9,14.4,19.27701005,22.59537298,25.17173246,32.9558845,40.74712,1773,26.5275,7.21764,4.45836,14.69989,19302,11.01283,789,19.31871,22.04706
6109,FL,33405,Chase,2143,04013186,4,0.2500,-1.39,129,6,296,2,12099,2.9,70024,111.1,11.6,10.93339908,23.39463509,27.69158448,37.98038135,25.37796,2009,32.18119,2.9064,3.20002,12.21213,19986.5,8.46697,859,12.95629,12.92879
6110,WA,98144,Associates,3344,02014316,2,0.4682,-0.76,124,48,8,1,53033,2.9,110351,131.1,9.3,6.331713642,14.84370095,24.79811878,54.02646663,12.93026,1740,23.20067,1.91134,1.67551,12.62852,21706,5.1976,529,4.58894,5.24257
6111,MI,48706,Discover,2911,04013144,4,0.8233,-0.19,102,96,73,2,26017,5.2,56681,89.3,12.6,8.902443886,34.03367487,36.76460817,20.29927308,22.4359,1293,35.37851,2.83286,3.23359,13.58364,19184,8.98876,302,10.37851,4.32864
6112,FL,33143,Associates,393,04013257,4,0.7839,-0.24,125,1,57,8,12086,2.6,58905,93.4,15.2,17.51028211,26.42735497,24.31392186,31.74844106,27.22036,2392,29.11401,3.74676,4.33116,12.18676,19970.5,8.23955,783,9.36833,13.94156
6113,CA,95691,Wells,4915,08012145,8,0.7636,-0.27,120,70,99,3,06113,4,76247,89.9,14.8,12.3989725,17.74168285,26.78638556,43.07295909,15.29582,1769,23.20026,2.658,2.06642,12.69841,17321.5,6.06061,543,4.81,5.06545
6114,MS,39466,Discover,7707,03924054,3,0.1260,-2.07,88,72,118,9,28109,3.9,51023,104.4,16.1,14.15050063,35.2889028,36.07634543,14.48425115,33.73362,1816,33.29694,5.4254,5.26839,13.15502,19168,9.12863,892.5,16.59389,12.7615
6115,CA,91702,Wells,2293,01016057,1,0.4049,-0.9,132,43,40,3,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
6116,WI,54405,Chase,1371,06012740,6,0.2727,-1.3,124,82,53,1,55073,2.5,74050,110.3,7.6,7.150778373,33.02958654,33.17291597,26.64671912,17.20511,1749,32.18132,1.70604,1.63997,15.07638,15467,5.64784,1098.5,11.3699,5.89029
6117,CA,92263,Bank_Of_Am,7522,10011405,10,0.9815,-0.02,104,80,41,1,06065,4.2,78690,92.8,11.6,17.00949518,26.92678907,32.53036944,23.5333463,26.08633,2126,33.7148,3.36421,3.62591,13.678,18560,8.81511,842,8.82245,8.20894
6118,SC,29801,Associates,2943,09012007,9,0.9150,-0.09,147,87,92,11,45003,3.2,56711,95.4,15.5,10.707657,31.61677859,28.87405933,28.80150508,37.26138,1988,30.67181,6.47448,4.61028,14.77606,21609,9.81366,945.5,24.15565,9.73614
6119,PA,19082,Discover,2524,07012542,7,0.5984,-0.51,80,38,13,1,42045,4.1,78194,113.4,10.1,6.562482421,27.91624691,24.97353632,40.54773435,26.15332,1662.5,31.56377,3.3818,3.63306,22.09973,22219,7.5211,353,10.9905,4.34045
6120,IL,62704,Associates,5153,01015313,1,0.3275,-1.12,116,86,160,1,17167,4.1,68476,94.8,14.4,7.22523943,27.64613992,31.15291404,33.97570661,26.32459,1669,33.32776,5.84251,3.88068,16.63045,18641,6.63317,648,13.3545,4.24162
6121,AR,72203,Wells,4394,08012281,8,0.7033,-0.35,120,1,42,10,05119,3.5,53597,101.9,17.6,8.522869929,25.67531643,29.45804841,36.34376523,35.41185,1849,31.71996,7.32345,5.45253,20.92337,23562,9.87043,345,11.53018,9.42182
6122,CA,94605,Wells,2077,08012231,8,0.8083,-0.21,111,93,8,3,06001,3.3,108971,128.5,9.4,10.99556649,16.65392093,22.70746308,49.6430495,14.8565,1866,20.97298,2.93913,2.00185,10.51324,21097,6.57943,750,5.58146,4.22155
6123,NE,68521,Discover,1385,04013165,4,0.9013,-0.1,134,51,82,2,31109,2.2,65436,97.7,12,6.67067398,20.97427806,32.23432765,40.12072031,16.91932,2078,30.47105,3.05164,2.88283,18.23176,19977.5,5.07813,831,6.70465,5.48366
6124,CA,90260,Bank_Of_Am,2018,07012356,7,0.9624,-0.04,109,47,11,1,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
6125,CA,92108,Associates,704,02014370,2,0.4255,-0.85,119,56,103,3,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465
6126,NY,11207,Wells,2532,01015760,1,0.2741,-1.29,131,42,30,1,36047,5.9,66943,90.2,19.2,16.30432698,25.24559171,18.91882099,39.53126032,19.79745,1779,13.06414,4.43968,4.09662,14.3664,22605,8.07049,380,3.40042,6.14937
6127,CA,90024,Wells,1306,07012526,7,0.0968,-2.34,118,44,55,5,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
6128,CA,93401,Bank_Of_Am,1577,08012278,8,0.1551,-1.86,113,61,10,1,06079,3,79688,93.9,13.1,8.067338157,19.55360098,35.64151469,36.73754617,14.31168,1494.5,25.85188,1.63064,1.78986,9.89323,17306,5.51091,569,5.61109,5.59211
6129,LA,70874,Chase,1694,02013746,2,0.4587,-0.78,113,83,73,4,22033,3.5,51746,99.3,19.2,9.561163733,25.77623117,27.1519357,37.5106694,39.24414,1672.5,28.86621,8.21745,5.37361,19.07785,20584,9.94453,540,18.23129,7.55791
6130,AL,35206,Discover,2754,06012717,6,0.9169,-0.09,98,22,13,1,01073,2.6,55210,102.3,16.9,9.038611141,26.40610666,29.898956,34.6563262,35.8093,1812,27.24051,9.49341,5.50039,18.05515,22838,8.79269,814.5,17.79784,8.89164
6131,TN,37660,Associates,1793,04013235,4,0.6264,-0.47,95,67,49,2,47073,3.9,49873,83.5,16.5,13.41360219,42.63436571,27.75077972,16.20125239,32.66564,2001.5,33.28197,5.79882,3.71486,7.44736,22848,11.72414,1024.5,19.0036,8.89091
6132,CO,80468,Chase,3674,05012974,5,0.0830,-2.49,138,9,37,2,08049,2.7,78779,95.8,7.2,5.552279046,30.25528688,26.48917348,37.70326059,21.93995,1707,31.17783,0.62112,0.91743,10.39261,19026.07353,7.148307353,1118.5,15.70439,14.30222
6133,CA,91932,Wells_FIB,929,07012387,7,0.8532,-0.16,95,26,1,1,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465
6134,TX,77868,Associates,257,10011197,10,0.9819,-0.02,115,40,13,6,48041,3.1,50494,75.4,22.6,11.28264227,20.9502773,25.55040695,42.21667347,28.87428,2127,29.86031,5.76208,3.41001,17.15694,19154.5,8.42912,734,15.20132,13.43324
6135,NV,89024,Wells,1262,10011712,10,0.9217,-0.08,129,5,122,25,32003,6,63735,96.3,15.1,13.62216164,27.97505673,32.5981162,25.80466544,33.49727,2110.5,28.91963,4.83124,4.45914,13.34919,16263,9.73684,734,15.70691,12.66683
6136,MO,63016,Associates,3977,06012643,6,0.9748,-0.03,120,7,85,2,29099,2.4,68959,111.6,8.7,9.259884666,31.78577118,36.85474878,22.09959537,28.5202,1768.5,39.13943,3.85316,3.40763,15.61164,17760,6.44876,747,18.46642,6.71804
6137,TX,78886,Chase,4679,10011363,10,0.5631,-0.57,108,1,59,2,48325,3.8,62907,93.9,14.2,14.1775273,32.05060467,31.18175414,22.59011389,36.43048,2294,38.30214,5.91549,3.54691,14.97326,16101,7.14286,525,18.58289,13.89986
6138,AZ,85021,Wells,1193,01015437,1,0.3661,-1,97,69,135,3,04013,3.3,76230,110.5,11.3,11.15749581,22.02357049,32.46251888,34.35641482,26.4425,1897,31.1102,3.95944,3.37067,15.88688,18567,9.04062,717,12.59393,10.652
6139,TN,37861,Associates,1718,03013485,3,0.9388,-0.06,121,40,40,3,47057,3.8,46983,78.7,16.9,20.0684285,40.63827277,25.28315243,14.0101463,33.14993,1741,34.25034,4.43038,3.48525,7.15268,16206.5,9.61538,1168,20.22008,11.14647
6140,FL,32324,Chase,2303,03013346,3,0.3146,-1.16,99,15,148,1,12039,3.8,45678,72.4,25.8,19.2192867,35.58473243,25.59468396,19.60129691,43.75,2103,36.14458,7.28155,6.83507,14.98494,25376,11.05528,865,19.42771,14.52596
6141,CA,91342,Associates,2960,02013921,2,0.4167,-0.88,148,14,106,3,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
6142,WA,98837,Discover,2642,09011907,9,0.9969,0,120,55,3,2,53025,6,61815,73.5,11.7,19.74826389,28.05655716,34.11959135,18.07558761,15.85234,1658.5,33.91241,3.56824,2.9247,11.97973,16383,5.43807,419.5,1.88201,13.604
6143,CA,90746,Bank_Of_Am,6837,01015628,1,0.1608,-1.83,97,34,75,4,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
6144,AK,99502,Associates,1683,08000000,8,0.8288,-0.19,131,5,140,1,02020,3.3,86152,109.8,9.5,5.844955305,23.71399603,33.6688876,36.77216107,17.9714,1952,30.41687,2.11316,2.64716,15.15996,18292,7.03437,399,3.92632,9.06675
6145,MI,48228,Associates,2217,04013101,4,0.6203,-0.48,131,46,99,1,26163,4.6,52644,83,19.6,12.39187201,29.58740311,32.20387724,25.81684764,35.61004,1599,31.31911,8.27449,5.86071,18.60829,20393.5,12.38495,397,12.75178,5.74061
6146,AZ,85234,Discover,1520,05012781,5,0.2871,-1.25,117,37,25,4,04013,3.3,76230,110.5,11.3,11.15749581,22.02357049,32.46251888,34.35641482,26.4425,1897,31.1102,3.95944,3.37067,15.88688,18567,9.04062,717,12.59393,10.652
6147,LA,70546,Discover,2722,08000000,8,0.6814,-0.38,117,28,189,2,22001,3.7,44648,85.7,20.6,19.6951506,42.94513755,23.74588923,13.61382262,35.33679,1459.5,30.15544,5.57668,4.78215,12.07254,11161,7.29614,683,18.96373,7.4973
6148,FL,33193,Associates,1807,03013489,3,0.4561,-0.79,144,70,48,1,12086,2.6,58905,93.4,15.2,17.51028211,26.42735497,24.31392186,31.74844106,27.22036,2392,29.11401,3.74676,4.33116,12.18676,19970.5,8.23955,783,9.36833,13.94156
6149,LA,71111,Wells_FIB,2367,03013456,3,0.0005,-7.52,129,15,27,3,22015,3,61225,117.5,15.2,9.634980008,29.45135607,34.1381049,26.77555902,36.56855,2209,36.91328,5.92768,5.00695,18.29753,18037,10.72464,1057,21.32061,9.40872
6150,MD,20625,Bank_Of_Am,1778,03013312,3,0.2734,-1.3,139,16,182,2,24017,3.3,103918,115.3,6.7,6.330615804,29.74481587,32.81529487,31.10927346,28.24669,1674,40.12651,4.39514,4.74979,21.50623,26533,6.06618,394,11.74145,4.84223
6151,FL,32822,Associates,533,02014044,2,0.8952,-0.11,136,7,38,2,12095,2.9,64579,102.4,14.9,10.53289676,24.29069726,29.47387397,35.702532,32.63552,2153,30.77815,4.04955,4.66703,16.45132,21167,9.21334,1012,17.03317,12.89718
6152,MI,49849,Discover,3403,05012879,5,0.0505,-2.99,141,16,131,2,26103,5,56179,88.5,13.3,4.713789526,28.66841084,32.50935992,34.10843971,19.60285,1136,30.8554,1.21622,1.41398,19.09369,20383,8,535,11.65988,2.94072
6153,AZ,85737,Chase,7176,07012550,7,0.3599,-1.02,121,16,138,3,04019,3.8,60604,87.9,14.7,10.64911739,21.39905161,33.57729576,34.37453524,25.07988,1877,29.41502,3.63652,3.49253,14.11147,17466,9.05726,597.5,9.53054,8.82514
6154,NY,11370,Associates,1844,03013396,3,0.8818,-0.13,122,99,141,2,36081,5.2,72807,98.1,13.6,17.2982753,26.69080995,22.08711692,33.92379783,17.6652,1670,15.89577,3.42374,3.44441,11.06656,20000,6.21861,351,3.76252,8.61479
6155,NV,89108,Chase_Bony,7652,10011394,10,0.3033,-1.19,144,51,65,1,32003,6,63735,96.3,15.1,13.62216164,27.97505673,32.5981162,25.80466544,33.49727,2110.5,28.91963,4.83124,4.45914,13.34919,16263,9.73684,734,15.70691,12.66683
6156,OH,43056,Discover,3194,01017937,1,0.6716,-0.4,141,59,107,1,39119,4.3,52806,84.8,15.8,10.17663181,42.74016174,28.84140358,18.24180286,33.45415,1553,28.66981,3.63825,4.17237,16.31026,18689,8,684.5,20.3697,7.90439
6157,MI,48603,Discover,3671,01016184,1,0.8678,-0.14,128,66,1,1,26145,5.6,50992,80.4,20.7,9.453436369,32.54966686,35.67114911,22.32574766,28.59047,1305,33.63879,3.59306,3.41832,15.12829,17621.5,9.69163,406.5,14.76175,5.04638
6158,MI,48234,Discover,3796,04013100,4,0.6380,-0.45,120,83,49,7,26163,4.6,52644,83,19.6,12.39187201,29.58740311,32.20387724,25.81684764,35.61004,1599,31.31911,8.27449,5.86071,18.60829,20393.5,12.38495,397,12.75178,5.74061
6159,CA,94602,Chase,2705,04013099,4,0.1442,-1.94,129,69,50,4,06001,3.3,108971,128.5,9.4,10.99556649,16.65392093,22.70746308,49.6430495,14.8565,1866,20.97298,2.93913,2.00185,10.51324,21097,6.57943,750,5.58146,4.22155
6160,NM,88240,Bank_Of_Am,2822,02014431,2,0.5650,-0.57,118,52,2,2,35025,4.4,51749,95.3,18.8,23.76541076,32.55674617,28.83742367,14.8404194,44.78161,2113,37.37931,7.43802,6.1569,8.91954,13994,7.21649,1128,28.27586,18.76542
6161,NY,12205,Chase,6061,07012544,7,0.3120,-1.16,121,6,26,1,36001,3,74512,100.4,11.9,7.184548747,21.23742574,27.25839665,44.31962887,21.3463,1823.5,33.81591,2.53553,3.39593,20.66998,22976.5,5.1636,524.5,7.54518,3.1532
6162,MI,48420,Associates,3100,06012760,6,0.2136,-1.54,140,48,97,2,26157,5.4,52365,82.5,13,9.484327078,44.73410615,31.626553,14.15501378,23.09925,1334.5,33.89437,2.72851,3.13726,12.47824,16452,7.44186,444,13.98723,5.08497
6163,CA,95062,Discover,1659,03013346,3,0.3389,-1.08,147,53,53,1,06087,4.8,90370,106.5,10.6,11.72431036,15.90521432,30.4792066,41.89126872,15.10641,1306.5,22.89335,2.52525,2.06414,9.84131,18320.5,5.5,362.5,6.10161,7.26508
6164,NY,13148,Associates,2641,01019606,1,0.6527,-0.43,116,91,164,2,36099,3.2,60985,82.2,13.4,15.25278492,33.32109193,29.96286775,21.4632554,27.15655,1780,37.80618,2.2113,4.61538,18.10437,24111.5,8.23529,494,15.33546,8.90358
6165,CA,92117,Chase,9488,10011725,10,0.2491,-1.39,145,34,69,1,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465
6166,CA,91426,Wells,2298,01015507,1,0.5147,-0.66,127,27,6,2,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
6167,CO,80222,Chase,3909,03013321,3,0.6185,-0.48,102,77,80,1,08031,3.1,81262,98.8,11.7,9.96761362,15.98408885,21.52322969,52.52506784,25.10369,1449.5,26.99512,2.94544,3.06422,19.92161,24601,7.20659,562,13.5363,10.08914
6168,MA,02124,Discover,4414,06012751,6,0.5515,-0.6,94,23,32,3,25025,3.6,77163,86.1,18.5,12.98803008,20.8316,18.03735309,48.14301682,19.64854,1412,19.56171,3.06265,3.44432,19.50796,23800.5,5.91352,401,3.80401,3.11434
6169,NY,12528,Discover,2789,06012618,6,0.9891,-0.01,111,35,82,4,36111,3.2,77427,104.3,11.3,8.581555501,28.2519914,28.68736371,34.47908939,22.15109,1410,34.0589,2.6616,2.85016,15.87708,20964.5,5.41475,471,10.06036,5.4937
6170,NY,11704,Associates,1510,03013675,3,0.8378,-0.18,107,16,13,5,36103,3.1,112681,151.8,6.4,9.607497875,25.81198026,26.27411759,38.30640428,15.52387,2196,34.72373,1.93383,2.8305,17.36495,21635,4.82783,416,3.19107,4.9139
6171,TX,78239,Discover,2008,02013717,2,0.4301,-0.84,89,35,90,2,48029,3.7,63014,94.1,14.8,14.62809859,24.3872801,30.99268325,29.99193805,38.45895,1988,34.94827,6.59555,4.21389,17.37564,18146,8.73813,578,17.9394,16.59512
6172,CT,06066,Discover,3101,04013208,4,0.2840,-1.26,141,90,126,2,09013,3.8,86430,103.4,11.1,5.177327918,26.12467766,25.87828738,42.81970705,17.07653,1422,32.63617,1.43481,2.19339,18.01885,18057,4.97449,475,8.84854,4.8476
6173,CA,94587,Bank_Of_Am,2063,01014896,1,0.1528,-1.88,120,86,41,2,06001,3.3,108971,128.5,9.4,10.99556649,16.65392093,22.70746308,49.6430495,14.8565,1866,20.97298,2.93913,2.00185,10.51324,21097,6.57943,750,5.58146,4.22155
6174,AL,36749,Chase,7247,05012968,5,0.3004,-1.2,109,61,69,1,01001,2.3,66444,123.1,10.7,10.41550967,32.75862069,28.69440097,28.13146867,29.97214,1847.5,26.23955,6.34218,4.69667,15.82173,22112,10.21127,878,12.75766,7.89395
6175,VA,22042,Chase_Rev,5317,06012639,6,0.1768,-1.73,89,85,19,1,51610,2.2,142430,176,4,2.68442623,6.547131148,12.06967213,78.69877049,7.14286,1616.543651,21.93878,4.243704186,0.97403,14.03061,23839,3.63636,700.0560345,1.27551,1.05688
6176,WA,98625,Bank_Of_Am,13978,05922642,5,0.1058,-2.25,124,9,121,4,53015,5.7,70104,83.3,12.6,10.06484982,31.0268326,41.89508507,17.01323251,19.48982,1908,32.84609,1.54278,3.10761,12.55374,17453.5,9.81735,490,4.78647,7.16645
6177,TN,38563,Discover,2049,03013631,3,0.7010,-0.36,89,46,87,1,47159,3,56567,94.8,11.7,12.80734741,42.78275962,27.06103558,17.34885739,34.25775,1789,30.83197,5.07813,4.71698,11.09299,10822,4.41176,1165.5,21.85971,8.15765
6178,MD,21222,Bank_Of_Am,4205,06012639,6,0.9117,-0.09,145,67,148,8,24510,4.3,54068,60,22.9,13.66887749,28.11620329,24.00898469,34.20593452,40.81908,1325,25.05273,8.5936,7.01501,19.39888,22985,12.62458,460,17.09046,5.65918
6179,MO,65679,Chase_Rev,1979,04923368,4,0.7968,-0.23,122,46,90,1,29213,4,47210,76.4,15.6,9.92931586,34.39015581,33.37116913,22.3093592,30.7467,1694.5,28.84334,4.62585,4.14508,11.42021,14404,11.11111,640,15.22694,15.74447
6180,PA,17754,Chase_Bony,1551,03013497,3,0.8106,-0.21,124,4,36,1,42081,4.7,58862,85.4,10.7,9.384280833,38.46908978,27.82603293,24.32059646,25.74966,1172.5,31.1967,2.73598,3.05677,18.51444,22344,6.98365,381,13.61761,4.32702
6181,NC,28715,Discover,2767,02014122,2,0.9318,-0.07,138,46,95,4,37021,3,63838,103,11.7,8.134063385,23.00016715,26.58525343,42.28051603,25.34358,1291.5,28.81435,2.5354,3.2355,13.04449,22400,6.42857,667,16.1542,8.88849
6182,TX,79936,Discover,2439,10011655,10,0.9624,-0.04,135,46,222,1,48141,4.3,50983,76.1,20.1,20.24416302,23.78884176,31.30272408,24.66427114,37.41154,2159,34.58446,5.84388,3.95777,18.50383,16522.5,9.41129,941.5,16.88836,21.41302
6183,AZ,85202,Associates,2653,09011904,9,0.6800,-0.39,128,65,123,1,04013,3.3,76230,110.5,11.3,11.15749581,22.02357049,32.46251888,34.35641482,26.4425,1897,31.1102,3.95944,3.37067,15.88688,18567,9.04062,717,12.59393,10.652
6184,MO,63901,Associates,5444,06012624,6,0.7452,-0.29,111,52,80,3,29035,3.6,39423,63.8,20.4,13.03517862,52.08617398,21.70711753,13.17152986,37.28814,1789.891089,29.66102,1.92308,3.22581,9.32203,17693.27143,9.564772714,819.6962025,21.18644,18.33239
6185,SC,29582,Bank_Of_Am,2052,03013508,3,0.9254,-0.08,106,66,49,5,45051,3.9,56342,94.8,12.6,8.905959589,32.84710174,33.74434394,24.50259474,29.04332,1838,30.03272,4.44766,3.54378,14.29573,21660,9.48229,646,14.75538,13.59244
6186,LA,70094,Chase,1993,04013272,4,0.2798,-1.27,110,46,57,3,22051,3.6,56080,107.7,17.5,13.20846305,29.22327144,28.91551839,28.65274712,31.99854,1683,27.17423,6.53088,4.01823,16.83748,19896,9.43478,683,12.07174,9.95381
6187,OH,44130,Discover,5736,08012269,8,0.0887,-2.42,123,1,46,18,39035,4.9,55250,88.7,16.2,9.283024202,27.33671465,29.00538385,34.3748773,30.68292,1216,31.57554,5.92073,4.57709,19.28591,23007,8.90756,439,11.03797,5.2343
6188,CA,91505,Discover,3558,02014051,2,0.6250,-0.47,142,42,40,5,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
6189,NC,28412,Discover,1476,03013661,3,0.9680,-0.03,75,52,23,10,37129,3.3,66212,106.8,11.9,6.21247128,19.23916052,31.72138164,42.82698657,31.24169,2364,29.85908,3.22581,3.36943,15.47461,21140,8.8488,1547,23.43792,9.01548
6190,NY,11226,Chase_Rev,5046,06012575,6,0.8102,-0.21,138,5,77,3,36047,5.9,66943,90.2,19.2,16.30432698,25.24559171,18.91882099,39.53126032,19.79745,1779,13.06414,4.43968,4.09662,14.3664,22605,8.07049,380,3.40042,6.14937
6191,PA,19132,Bank_Of_Am,2591,01016454,1,0.2304,-1.47,113,82,93,19,42101,5.4,52882,76.7,22.3,13.44967286,31.36673985,22.66209784,32.52148945,35.02126,1631,23.31593,6.16572,6.70219,23.36,22803,11.19706,408,7.32685,7.22665
6192,AZ,85308,Wells,768,03013427,3,0.3685,-1,120,17,225,4,04013,3.3,76230,110.5,11.3,11.15749581,22.02357049,32.46251888,34.35641482,26.4425,1897,31.1102,3.95944,3.37067,15.88688,18567,9.04062,717,12.59393,10.652
6193,CA,94027,Discover,2583,05012778,5,0.8257,-0.19,131,41,12,1,06081,2.4,131151,154.6,6.8,9.180960184,14.89178133,23.47169784,52.45556065,11.56433,1911,20.08625,2.00938,1.48465,7.27568,21062,5.32898,788.5,4.32822,3.89601
6194,AL,36618,Chase,2524,04013065,4,0.6675,-0.4,135,25,35,10,01097,3.2,49848,92.3,18.2,12.14035964,34.24718139,29.68888255,23.92357642,37.37675,1840,29.01475,7.30621,5.99351,17.93931,19966,10.6519,868.5,15.28701,12.58758
6195,MO,65559,Chase,901,04013222,4,0.4738,-0.75,115,11,7,1,29055,2.8,49511,80.1,15.8,18.89715375,39.12829655,29.9747956,11.9997541,34.24284,1874,32.87858,3.83387,1.96078,11.05048,17166,11.11111,872,21.2824,14.54768
6196,LA,71037,Associates,4249,01018969,1,0.0893,-2.42,80,69,32,12,22015,3,61225,117.5,15.2,9.634980008,29.45135607,34.1381049,26.77555902,36.56855,2209,36.91328,5.92768,5.00695,18.29753,18037,10.72464,1057,21.32061,9.40872
6197,CA,91350,Bank_Of_Am,2453,04013011,4,0.1391,-1.97,92,10,89,1,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
6198,TX,75407,Associates,2951,10011313,10,0.2758,-1.29,73,42,143,4,48085,3.2,102119,152.5,6.6,6.102487371,14.69817881,25.76403229,53.43530153,22.93835,1866,32.76946,3.2479,2.3312,15.66387,22455,6.06592,718,12.01428,9.27706
6199,NY,12550,Discover,1575,03013663,3,0.7641,-0.27,130,96,79,1,36111,3.2,77427,104.3,11.3,8.581555501,28.2519914,28.68736371,34.47908939,22.15109,1410,34.0589,2.6616,2.85016,15.87708,20964.5,5.41475,471,10.06036,5.4937
6200,KS,67901,Chase,3937,04013240,4,0.4338,-0.84,119,25,21,1,20175,2.6,61897,96.5,13.7,29.57768307,31.04223169,28.0588919,11.32119334,36.49123,1403.5,22.10526,2.35294,3.14961,8.59649,16776.93243,8.317524865,716.5,28.77193,14.47165
6201,VA,23601,Associates,542,05922869,5,0.0839,-2.48,122,9,116,2,51650,3.8,57662,71.3,12.4,7.437430448,29.13220886,36.11577822,27.31458247,40.8906,1824,34.0868,4.65498,5.48803,21.49638,23322,10.72555,729,26.01718,6.31485
6202,AZ,86303,Wells,1260,07012451,7,0.6162,-0.48,106,84,75,3,04025,3.5,57676,83.6,12.5,8.448757292,25.15053496,38.62652401,27.77418374,22.09972,2189,26.50986,2.57848,2.39925,8.64878,18094,9.06516,1222,12.86292,11.32753
6203,NY,14624,Discover,8145,09012076,9,0.0723,-2.63,110,85,216,4,36055,3.4,66003,88.9,13.3,8.907209275,23.0541885,28.08423825,39.95436397,21.45379,1898,36.83145,4.23613,3.48164,21.47533,22844,7.31903,414,3.7163,3.23169
6204,MI,48212,Wells,2935,02014080,2,0.2483,-1.39,139,95,86,3,26163,4.6,52644,83,19.6,12.39187201,29.58740311,32.20387724,25.81684764,35.61004,1599,31.31911,8.27449,5.86071,18.60829,20393.5,12.38495,397,12.75178,5.74061
6205,GA,30315,Wells,1969,02924461,2,0.9197,-0.08,131,23,35,6,13089,3.1,70756,106.4,14.5,9.27675981,20.4051007,24.22427526,46.09386423,35.38826,1970.5,24.94284,7.10978,6.15988,21.92819,28292,11.0446,782,15.79727,12.00145
